TIC,waiting_time_type,t_prev_btjd,t_curr_btjd,exposure_days,z_global
273817886,interevent,2317.759050125668,2317.778494874827,0.0194447491589926,0.0029092947129261623
273817886,interevent,2317.778494874827,2317.8382180282765,0.0597231534493403,0.008935690203495812
273817886,interevent,2317.8382180282765,2323.0438308971784,4.011168424871357,0.6001451083640097
273817886,interevent,2323.0438308971784,2342.757671722212,18.43607462152568,2.758378315140767
273817886,interevent,2342.757671722212,2343.0479455512354,0.2902738290235902,0.043430342514272656
273817886,interevent,2343.0479455512354,2358.4531428281234,14.439919499368898,2.16047947500341
273817886,interevent,2358.4531428281234,2360.2711393057166,1.8179964775931692,0.27200595374788633
275018323,initial,1624.958798439242,1631.2674320838216,6.308633644579686,0.9438884687013703
275018323,interevent,1631.2674320838216,1638.7910443930753,7.523612309253622,1.1256717859636178
275651537,initial,1596.7713100183755,1601.8003420642765,5.029032045900976,0.7524363632898597
275651537,interevent,1601.8003420642765,1604.1545165706796,2.354174506403069,0.3522281202386485
275651537,interevent,1604.1545165706796,1620.5793344304368,15.320651193245794,2.2922532530836257
275651537,interevent,1620.5793344304368,1622.643177381069,2.0638429506323064,0.3087891407335374
275651537,interevent,1622.643177381069,1623.022334633814,0.3791572527447897,0.0567289493815807
275651537,interevent,1623.022334633814,1623.0542782660657,0.0319436322517958,0.00477935918133602
275651537,interevent,1623.0542782660657,1623.4431569969622,0.388878730896522,0.05818346261584282
275651537,interevent,3047.955098753087,3048.9328986271435,0.7671517257358573,0.11478011063276376
275651537,interevent,3048.9328986271435,3053.391321161392,4.458422534248712,0.6670626090788119
275651537,interevent,3053.391321161392,3056.6691455628493,3.0648614387700945,0.45856005170123054
275651537,interevent,3056.6691455628493,3057.588598491377,0.9194529285277896,0.13756719214417265
275771265,initial,3041.108636408113,3046.8940676124143,5.785431204301403,0.8656076906442399
276071697,initial,3041.108636408113,3057.9554089229846,16.423161403864015,2.4572092059977995
276130740,initial,1596.7713100183755,1601.6828323554266,4.91152233705111,0.7348547338289159
276130740,interevent,1601.6828323554266,1602.0953431994674,0.412510844040753,0.061719264557211044
276130740,interevent,1602.0953431994674,1602.524520955479,0.4291777560115406,0.06421294336381028
276130740,interevent,1602.524520955479,1607.2496277414357,4.725106785956768,0.7069635137997199
276130740,interevent,1607.2496277414357,1608.357981207663,1.1083534662272996,0.16583021220704322
276130740,interevent,1608.357981207663,1616.9858170567538,7.523669182579397,1.1256802952668046
276130740,interevent,1616.9858170567538,1618.1844306505477,1.1986135937938798,0.17933479947481218
276130740,interevent,3069.9448963386603,3075.703272930058,5.758376591397791,0.8615598193327018
276130740,interevent,3075.703272930058,3082.9199466630653,7.006025584686995,1.0482312230152362
276877011,initial,3097.6687868623994,3117.996639071913,19.906555912872136,2.9783895588647624
276877011,interevent,3117.996639071913,3134.371525695687,15.75220143860588,2.3568211648073647
277029277,initial,2361.770974363666,2371.3064763514326,9.535501987766564,1.4266877546875703
277029277,interevent,2371.3064763514326,2382.2163120239084,9.902891228445242,1.4816559914466507
277029277,interevent,2382.2163120239084,2388.6760527328006,6.459740708892241,0.9664968849733283
277671413,initial,3041.108636408113,3042.907850942784,1.7992145346711368,0.269195827127339
277671413,interevent,3042.907850942784,3042.964796879083,0.0569459362991437,0.008520167066341934
277671413,interevent,3042.964796879083,3043.100911535485,0.1361146564017872,0.020365274295057894
277671413,interevent,3043.100911535485,3043.412030647742,0.3111191122570744,0.04654918307142005
277671413,interevent,3043.412030647742,3044.3231644805555,0.911133832813448,0.13632250130346474
277671413,interevent,3044.3231644805555,3044.984291519057,0.6611270385014905,0.09891685318015006
277671413,interevent,3044.984291519057,3045.241242042881,0.2569505238238889,0.0384445586997316
277671413,interevent,3045.241242042881,3045.3273551782995,0.0861131354186,0.012884120414120428
277671413,interevent,3045.3273551782995,3046.274599261503,0.9472440832037136,0.141725263750223
277671413,interevent,3046.274599261503,3046.849612192977,0.5750129314737933,0.08603258739530839
277671413,interevent,3046.849612192977,3049.348276911689,2.288016570391392,0.34232966735128556
277671413,interevent,3049.348276911689,3049.3941111930435,0.0458342813544732,0.006857657629060793
277671413,interevent,3049.3941111930435,3049.556614544805,0.162503351761643,0.024313512005079613
277671413,interevent,3049.556614544805,3051.791381599417,2.2347670546118934,0.33436255327558
277671413,interevent,3051.791381599417,3057.190100553437,5.185755991332826,0.77588516903714
277671413,interevent,3057.190100553437,3058.1817842734054,0.9916837199684778,0.14837425671109625
277671413,interevent,3058.1817842734054,3058.3206754517,0.1388911782946706,0.020780693408837193
277671413,interevent,3058.3206754517,3058.637347257558,0.3166718058578226,0.04737996890481224
277671413,interevent,3058.637347257558,3058.665125480876,0.0277782233183643,0.004156136835389569
277671413,interevent,3058.665125480876,3059.1790224697806,0.5138969889044347,0.0768885101362657
277671413,interevent,3059.1790224697806,3059.4734714377023,0.2944489679216531,0.04405502064318794
277671413,interevent,3059.4734714377023,3059.6081957025654,0.1347242648630526,0.020157245962089298
277671413,interevent,3059.6081957025654,3060.0665358620568,0.4583401594913994,0.06857617919505965
277671413,interevent,3060.0665358620568,3065.776330310732,5.499146300354369,0.8227741652213368
277671413,interevent,3065.776330310732,3071.0875013415675,4.607467327010909,0.6893624713206296
277671413,interevent,3071.0875013415675,3074.152801215896,3.0652998743285025,0.45862564978334547
277671413,interevent,3074.152801215896,3074.5903035988645,0.4375023829684323,0.06545846178087698
277671413,interevent,3074.5903035988645,3074.8403048877176,0.2500012888531273,0.03740482440467805
277671413,interevent,3074.8403048877176,3078.8792082713867,3.8282552353489336,0.572777906511681
277671413,interevent,3078.8792082713867,3079.198653438562,0.3194451671752176,0.04779491513794478
277671413,interevent,3079.198653438562,3079.608376522982,0.4097230844199657,0.061302164071144104
277671413,interevent,3079.608376522982,3080.229211052412,0.6208345294303399,0.09288834735306327
277671413,interevent,3080.229211052412,3080.515322684262,0.2861116318499626,0.0428076007070948
277671413,interevent,3080.515322684262,3082.444493291268,1.9291706070057444,0.2886396631503341
277671413,interevent,3082.444493291268,3085.015332951582,2.360191512459096,0.35312837581733
277671413,interevent,3085.015332951582,3086.134776864704,1.1194439131218132,0.16748954852711476
277671413,interevent,3086.134776864704,3088.126438601372,1.9893469218359316,0.2976431546917963
277671413,interevent,3088.126438601372,3088.279215831155,0.1527772297831688,0.0228583039683041
277671413,interevent,3088.279215831155,3088.481992847967,0.2027770168119786,0.030339198417542998
277671413,interevent,3088.481992847967,3088.565325857862,0.0833330098948863,0.01246816213040707
277671413,interevent,3088.565325857862,3095.0972296222594,6.321255616542658,0.9457769495451355
277671413,interevent,3095.0972296222594,3095.558337191445,0.4611075691855149,0.06899023495508819
277671413,interevent,3095.558337191445,3096.045833519918,0.4874963284728437,0.0729384822298442
277671413,interevent,3096.045833519918,3106.365165174546,9.027676562127908,1.3507076628993067
277671413,interevent,3106.365165174546,3106.820713553914,0.4555483793683379,0.06815847716736757
277671413,interevent,3106.820713553914,3106.994321901685,0.1736083477708234,0.025975025142246175
277671413,interevent,3106.994321901685,3107.988750254552,0.9944283528670894,0.14878490464054825
277671413,interevent,3107.988750254552,3111.8303548100484,3.84160455549636,0.5747752121188919
277671413,interevent,3111.8303548100484,3112.6345093897303,0.5935064313612202,0.08879955759410417
277671413,interevent,3112.6345093897303,3112.963670879173,0.3291614894428676,0.049248656956428875
277671413,interevent,3112.963670879173,3115.694176317804,2.730505438630644,0.4085341997096671
277671413,interevent,3115.694176317804,3115.7427864452675,0.0486101274636894,0.0072729756330837236
277671413,interevent,3115.7427864452675,3116.1247230749755,0.3819366297079796,0.057144795666771664
277671413,interevent,3116.1247230749755,3116.4191613962244,0.2944383212488901,0.044053427703699424
277671413,interevent,3116.4191613962244,3118.2052337475,1.786072351275834,0.2672295130157179
277671413,interevent,3118.2052337475,3119.753809347018,1.379594118174282,0.2064128388168114
277671413,interevent,3119.753809347018,3119.8163078818448,0.0624985348267728,0.009350938675034151
277671413,interevent,3119.8163078818448,3119.9190832450467,0.1027753632019994,0.01537709837950585
277671413,interevent,3119.9190832450467,3120.1454667939656,0.226383548918875,0.03387117296180467
277671413,interevent,3120.1454667939656,3120.573234403854,0.4277676098881784,0.06400195937900255
277671413,interevent,3120.573234403854,3120.7996178724443,0.2263834685904839,0.03387116094318917
277671413,interevent,3120.7996178724443,3120.923226013107,0.1236081406627818,0.0184940678413717
277671413,interevent,3120.923226013107,3121.275995273007,0.3527692599000147,0.05278081678083006
278024057,initial,1325.3130924007855,1330.7424641719451,5.429371771159595,0.8123346029917882
278024057,interevent,1330.7424641719451,1331.0160706837028,0.2736065117576345,0.04093660306800766
278024057,interevent,1331.0160706837028,1334.1271273801926,3.111056696489868,0.46547171808208715
278024057,interevent,1334.1271273801926,1345.8046662926058,10.531717153401589,1.5757399996211836
278024057,interevent,1345.8046662926058,1347.0435300086174,1.238863716011565,0.18535696344335012
278024057,interevent,1347.0435300086174,1351.0476106205288,4.004080611911377,0.5990846402344353
278024057,interevent,1351.0476106205288,1351.054554906081,0.0069442855522083,0.0010389937703436964
278024057,interevent,1351.054554906081,1352.223971687984,1.16941678190301,0.17496641550781591
278024057,interevent,1352.223971687984,1412.1767792306246,2.20283069531979,0.3295842822637548
278024057,interevent,1412.1767792306246,1414.6100702440708,2.4124576804235858,0.36094836284213966
278024057,interevent,1414.6100702440708,1415.8128279696862,1.2027577256153563,0.1799548383706246
278024057,interevent,1415.8128279696862,1430.0153833642755,10.39005539365803,1.5545447758990434
278024057,interevent,1430.0153833642755,1431.9778599024469,1.9624765381713587,0.2936228474874996
278024057,interevent,1431.9778599024469,1433.2889556834557,1.3110957810088166,0.19616421855792987
278024057,interevent,1433.2889556834557,1494.358388010436,6.277788791727517,0.9392735072745061
278024057,interevent,1494.358388010436,1496.0320216688544,1.673633658418339,0.2504066014942619
278024057,interevent,1496.0320216688544,1500.7431994832805,4.711177814426037,0.7048794816067865
278024057,interevent,1500.7431994832805,1501.5334884879696,0.7902890046891571,0.11824187621173511
278024057,interevent,1501.5334884879696,1515.1392689868385,11.91828049793753,1.783195563815493
278024057,interevent,1515.1392689868385,1573.2502713963434,4.756858881237122,0.7117142155016618
278024057,interevent,1573.2502713963434,1575.5517123907557,2.30144099441236,0.34433820988937325
278024057,interevent,1575.5517123907557,1577.7239824086305,2.17227001787478,0.32501183874251294
278024057,interevent,1577.7239824086305,1593.1034496183336,14.37946720970308,2.1514346925137517
278024057,interevent,1593.1034496183336,1602.507768138437,8.30015185359207,1.241856488180624
278024057,interevent,1602.507768138437,1604.4439094813818,1.9361413429446657,0.2896826143885572
278024057,interevent,1604.4439094813818,1607.356451370464,2.9125418890821493,0.4357702251542785
278024057,interevent,1607.356451370464,1607.487008673903,0.1305573034389908,0.019533791334782686
278024057,interevent,1607.487008673903,1622.6399513677393,14.048776027324948,2.101957165154698
278024057,interevent,1622.6399513677393,1633.258067251515,9.53478255075288,1.4265801135818361
278024057,interevent,1633.258067251515,1635.9289112720517,2.670844020536606,0.39960774625905054
278024057,interevent,1635.9289112720517,1644.0678086195935,7.076397348007504,1.0587601425345174
278024057,interevent,1644.0678086195935,1647.1511424871255,3.083333867532019,0.46132386926928176
278024057,interevent,1647.1511424871255,1649.7830834637484,2.6319409766229,0.393787130161129
278024057,interevent,1649.7830834637484,1651.5914116738195,1.808328210071068,0.2705594018096117
278024057,interevent,1651.5914116738195,1657.1677728393497,4.534694499018997,0.6784743080437255
278024057,interevent,1657.1677728393497,1657.3483276185077,0.1805547791580011,0.027014339969255622
278024057,interevent,1657.3483276185077,1664.396896954741,7.048569336233186,1.0545965564237227
278024057,interevent,1664.396896954741,1666.684376758193,2.2874798034520154,0.3422493570728637
278024057,interevent,1666.684376758193,1666.938540804608,0.2541640464150987,0.038027650056334045
278024057,interevent,1666.938540804608,1669.7621208994954,1.8860800953530088,0.28219252430048114
278024057,interevent,1669.7621208994954,1676.3564976592022,6.594376759706847,0.9866409324794925
278024057,interevent,1676.3564976592022,1679.367571365731,3.011073706528805,0.4505124104716957
278024057,interevent,1679.367571365731,1681.0078261336955,1.6402547679645068,0.24541250109591523
278024057,interevent,2038.2758266153,2042.328557856326,4.052731241025867,0.6063636756648235
278024057,interevent,2042.328557856326,2054.967263615612,11.610927982232624,1.7372099333692752
278024057,interevent,2054.967263615612,2145.800024747134,6.957795864266245,1.0410151633233011
278024057,interevent,2145.800024747134,2146.870839609964,1.0708148628300478,0.16021374168838137
278024057,interevent,2146.870839609964,2147.544439154959,0.673599544994886,0.10078297122062843
278024057,interevent,2147.544439154959,2149.280520735023,1.7360815800639102,0.25974996749971463
278024057,interevent,2149.280520735023,2150.883271687755,1.6027509527320944,0.2398012355312084
278024057,interevent,2150.883271687755,2152.205472138102,1.322200450346827,0.1978256828190374
278024057,interevent,2152.205472138102,2152.431857333107,0.2263851950051503,0.0338714192468073
278024057,interevent,2152.431857333107,2152.480467652369,0.0486103192620248,0.007273004329668007
278024057,interevent,2152.480467652369,2154.4498804062373,1.969412753868255,0.29466063385798436
278024057,interevent,2154.4498804062373,2155.559585106391,1.109704700153543,0.16603238183573849
278024057,interevent,2155.559585106391,2159.267864150692,2.298556821820057,0.3439066842365945
278024057,interevent,2159.267864150692,2159.5873044643813,0.3194403136894834,0.04779418896656194
278024057,interevent,2159.5873044643813,2159.8664675293776,0.2791630649962826,0.04176796637473437
278024057,interevent,2159.8664675293776,2161.115062637992,1.2485951086146088,0.18681296006320627
278024057,interevent,2161.115062637992,2161.8136648969567,0.6986022589644563,0.10452384043759315
278024057,interevent,2161.8136648969567,2162.3358805609228,0.522215663966108,0.07813313803954129
278024057,interevent,2162.3358805609228,2162.92059550626,0.5847149453370548,0.08748418841141456
278024057,interevent,2162.92059550626,2163.63586448424,0.7152689779800312,0.10701749037451783
278024057,interevent,2163.63586448424,2163.678919513809,0.0430550295691318,0.006441830072795046
278024057,interevent,2163.678919513809,2164.1414138914874,0.4624943776784675,0.06919772719802732
278024057,interevent,2164.1414138914874,2165.249733962431,1.1083200709435914,0.1658252156539103
278024057,interevent,2165.249733962431,2166.0802797816896,0.830545819258532,0.12426504148007016
278024057,interevent,2166.0802797816896,2166.637217796412,0.5569380147226184,0.08332824498848158
278024057,interevent,2166.637217796412,2166.976102812441,0.3388850160285983,0.050703476674367
278024057,interevent,2166.976102812441,2167.4774860262114,0.5013832137706231,0.07501621754262695
278024057,interevent,2167.4774860262114,2169.152467542004,1.6749815157927517,0.25060826592824836
278024057,interevent,2169.152467542004,2229.367854647245,1.4098546795989932,0.21094037942138516
278024057,interevent,2229.367854647245,2230.147032744177,0.7791780969319007,0.11657947856753371
278024057,interevent,2230.147032744177,2236.0498981548453,5.902865410668255,0.8831780235349452
278024057,interevent,2236.0498981548453,2245.8264556107883,8.693224122454922,1.300667381766861
278024057,interevent,2245.8264556107883,2245.919512892275,0.0930572814868355,0.013923093315077675
278024057,interevent,2245.919512892275,2245.959791417277,0.0402785250016677,0.006026413551219453
278024057,interevent,2245.959791417277,2253.215484626179,7.255693208902358,1.0855861250085423
278024057,interevent,2253.215484626179,2311.1112249510447,4.722152353964248,0.7065214760390237
278024057,interevent,2311.1112249510447,2311.72373746358,0.6125125125354316,0.091643219449624
278024057,interevent,2311.72373746358,2326.382346187336,13.464164279725535,2.014488417036704
278024057,interevent,2326.382346187336,2335.150533943884,7.490421553040051,1.1207058339330405
278024057,interevent,2335.150533943884,2338.654749833594,3.50421588970994,0.5242956171625487
278024057,interevent,2338.654749833594,2338.682527975754,0.0277781421600593,0.00415612469260358
278024057,interevent,2338.682527975754,2345.049269226254,6.366741250500127,0.9525824430644674
278024057,interevent,2345.049269226254,2354.9924200239384,8.977873020165134,1.3432561303476365
278024057,interevent,2354.9924200239384,2357.6327147718976,2.6402947479591603,0.39503700911728595
278024057,interevent,2357.6327147718976,2966.084293961196,6.206475030069214,0.9286036473521719
278024057,interevent,2966.084293961196,2966.112072169635,0.027778208439031,0.004156134609165649
278024057,interevent,2966.112072169635,2978.149780785536,11.61641231925978,1.7380304917928653
278024057,interevent,2978.149780785536,2986.5054940254627,8.14506509160583,1.2186526354077152
278024057,interevent,2986.5054940254627,3041.401171402075,2.011441258321611,0.30094887675577425
278024057,interevent,3041.401171402075,3045.4165363513234,4.015364949248578,0.6007729861568003
278024057,interevent,3045.4165363513234,3051.7347048670104,6.107520367366305,0.9137981965506724
278024057,interevent,3051.7347048670104,3060.114023243141,8.166355413443853,1.2218380619850084
278024057,interevent,3060.114023243141,3061.045981778801,0.93195853565976,0.1394382626534133
278024057,interevent,3061.045981778801,3063.1779565257834,1.9213265986613808,0.28746605418177346
278024057,interevent,3063.1779565257834,3067.061340839736,3.8833843139527744,0.5810262380072031
278024057,interevent,3067.061340839736,3078.293419522696,10.31772683081499,1.543723082918988
278024057,interevent,3078.293419522696,3080.348992092866,2.0555725701701704,0.3075517385970715
278024057,interevent,3080.348992092866,3085.612933444373,5.053293203652174,0.7560662819582826
278024057,interevent,3085.612933444373,3098.690773399396,11.783870048156588,1.7630852704035114
278024057,interevent,3098.690773399396,3103.761616128402,5.070842729005562,0.7586920160784558
278024057,interevent,3103.761616128402,3118.690745353156,14.507832928113205,2.1706405821263126
278024057,interevent,3118.690745353156,3128.0851216566057,8.982339266601684,1.3439243635574474
278024057,interevent,3128.0851216566057,3131.6253676894603,3.5402460328546117,0.5296863940812774
278024057,interevent,3131.6253676894603,3131.8961980459467,0.2708303564863854,0.04052123880761699
278024057,interevent,3131.8961980459467,3132.690633429861,0.7944353839143332,0.11886225136077698
278024057,interevent,3132.690633429861,3134.560054888791,1.6587733106093765,0.2481832181551734
278024057,interevent,3134.560054888791,3141.1877488236555,6.417045786543895,0.9601089336122077
278024057,interevent,3141.1877488236555,3148.852916132826,7.454530735327808,1.1153359026801843
